 *                                      
 * hydrostatic:  btemp=  6.000E+09 bden=  6.000E+09
 *          time                pos           vel           temp          den           pres          ener          entr          cs
  10358  7.863749502127E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439506E+27  3.436296E+18  5.731281E+07  1.099601E+09
  10359  7.864183498385E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439505E+27  3.436298E+18  5.731262E+07  1.099601E+09
  10360  7.865716226682E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439500E+27  3.436305E+18  5.731197E+07  1.099600E+09
  10361  7.866690004393E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439496E+27  3.436309E+18  5.731156E+07  1.099600E+09
  10362  7.867352567444E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439494E+27  3.436312E+18  5.731128E+07  1.099600E+09
  10363  7.867703457589E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439493E+27  3.436313E+18  5.731113E+07  1.099600E+09
  10364  7.868963400471E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439489E+27  3.436319E+18  5.731060E+07  1.099599E+09
  10365  7.869772752212E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439486E+27  3.436322E+18  5.731026E+07  1.099599E+09
  10366  7.870337040694E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439484E+27  3.436325E+18  5.731002E+07  1.099599E+09
  10367  7.870765028803E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439483E+27  3.436327E+18  5.730984E+07  1.099599E+09
  10368  7.872275741178E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439477E+27  3.436333E+18  5.730920E+07  1.099598E+09
  10369  7.873235591380E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439474E+27  3.436337E+18  5.730880E+07  1.099598E+09
  10370  7.873892014928E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439472E+27  3.436340E+18  5.730852E+07  1.099597E+09
  10371  7.874238303582E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439471E+27  3.436342E+18  5.730837E+07  1.099597E+09
  10372  7.875485201132E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439467E+27  3.436347E+18  5.730785E+07  1.099597E+09
  10373  7.876287350957E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439464E+27  3.436350E+18  5.730751E+07  1.099597E+09
  10374  7.876847338182E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439462E+27  3.436353E+18  5.730727E+07  1.099596E+09
  10375  7.877273241025E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439461E+27  3.436355E+18  5.730709E+07  1.099596E+09
  10376  7.878776578255E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439456E+27  3.436361E+18  5.730646E+07  1.099596E+09
  10377  7.879731892006E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439452E+27  3.436365E+18  5.730606E+07  1.099595E+09
  10378  7.880386391688E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439450E+27  3.436368E+18  5.730578E+07  1.099595E+09
  10379  7.880731319102E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439449E+27  3.436370E+18  5.730563E+07  1.099595E+09
  10380  7.881974506006E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439445E+27  3.436375E+18  5.730511E+07  1.099595E+09
  10381  7.882774696903E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439442E+27  3.436378E+18  5.730477E+07  1.099594E+09
  10382  7.883333572286E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439440E+27  3.436381E+18  5.730454E+07  1.099594E+09
  10383  7.883758970004E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439439E+27  3.436383E+18  5.730436E+07  1.099594E+09
  10384  7.885260710841E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439434E+27  3.436389E+18  5.730372E+07  1.099593E+09
  10385  7.886215160629E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439431E+27  3.436393E+18  5.730332E+07  1.099593E+09
  10386  7.886869356600E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439428E+27  3.436396E+18  5.730305E+07  1.099593E+09
  10387  7.887214146908E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439427E+27  3.436398E+18  5.730290E+07  1.099593E+09
  10388  7.888457110904E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439423E+27  3.436403E+18  5.730238E+07  1.099592E+09
  10389  7.889257290226E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439420E+27  3.436406E+18  5.730204E+07  1.099592E+09
  10390  7.889816234077E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439418E+27  3.436409E+18  5.730180E+07  1.099592E+09
  10391  7.890241709498E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439417E+27  3.436411E+18  5.730163E+07  1.099592E+09
  10392  7.891743973508E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439412E+27  3.436417E+18  5.730099E+07  1.099591E+09
  10393  7.892698903617E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439409E+27  3.436421E+18  5.730059E+07  1.099591E+09
  10394  7.893353386416E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439407E+27  3.436424E+18  5.730032E+07  1.099591E+09
  10395  7.893698484431E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439405E+27  3.436425E+18  5.730017E+07  1.099590E+09
  10396  7.894942489740E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439401E+27  3.436431E+18  5.729965E+07  1.099590E+09
  10397  7.895743363157E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439399E+27  3.436434E+18  5.729931E+07  1.099590E+09
  10398  7.896302803255E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439397E+27  3.436437E+18  5.729907E+07  1.099589E+09
  10399  7.896728567494E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439395E+27  3.436439E+18  5.729889E+07  1.099589E+09
  10400  7.898232122718E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439390E+27  3.436445E+18  5.729826E+07  1.099589E+09
  10401  7.899188020965E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439387E+27  3.436449E+18  5.729786E+07  1.099588E+09
  10402  7.899843005617E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439385E+27  3.436452E+18  5.729758E+07  1.099588E+09
  10403  7.900188574108E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439384E+27  3.436453E+18  5.729744E+07  1.099588E+09
  10404  7.901434087673E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439379E+27  3.436459E+18  5.729691E+07  1.099588E+09
  10405  7.902235916666E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439377E+27  3.436462E+18  5.729658E+07  1.099587E+09
  10406  7.902796012461E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439375E+27  3.436465E+18  5.729634E+07  1.099587E+09
  10407  7.903222145015E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439373E+27  3.436466E+18  5.729616E+07  1.099587E+09
  10408  7.904727284510E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439368E+27  3.436473E+18  5.729553E+07  1.099587E+09
  10409  7.905684337950E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439365E+27  3.436477E+18  5.729513E+07  1.099586E+09
  10410  7.906339907849E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439363E+27  3.436480E+18  5.729485E+07  1.099586E+09
  10411  7.906686010944E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439362E+27  3.436481E+18  5.729471E+07  1.099586E+09
  10412  7.907933217463E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439358E+27  3.436487E+18  5.729418E+07  1.099585E+09
  10413  7.908736106772E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439355E+27  3.436490E+18  5.729385E+07  1.099585E+09
  10414  7.909296922356E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439353E+27  3.436493E+18  5.729361E+07  1.099585E+09
  10415  7.909723454838E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439352E+27  3.436494E+18  5.729343E+07  1.099585E+09
  10416  7.911230296923E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439347E+27  3.436501E+18  5.729280E+07  1.099584E+09
  10417  7.912188582362E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439343E+27  3.436505E+18  5.729240E+07  1.099584E+09
  10418  7.912844772674E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439341E+27  3.436508E+18  5.729212E+07  1.099584E+09
  10419  7.913191438372E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439340E+27  3.436509E+18  5.729197E+07  1.099584E+09
  10420  7.914440421574E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439336E+27  3.436515E+18  5.729145E+07  1.099583E+09
  10421  7.915244419532E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439333E+27  3.436518E+18  5.729111E+07  1.099583E+09
  10422  7.915805985347E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439331E+27  3.436521E+18  5.729088E+07  1.099583E+09
  10423  7.916232933837E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439330E+27  3.436522E+18  5.729070E+07  1.099582E+09
  10424  7.917741540480E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439325E+27  3.436529E+18  5.729006E+07  1.099582E+09
  10425  7.918701098755E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439322E+27  3.436533E+18  5.728966E+07  1.099582E+09
  10426  7.919357928964E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439319E+27  3.436536E+18  5.728939E+07  1.099581E+09
  10427  7.919705173533E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439318E+27  3.436537E+18  5.728924E+07  1.099581E+09
  10428  7.920955983512E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439314E+27  3.436543E+18  5.728872E+07  1.099581E+09
  10429  7.921761119659E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439311E+27  3.436546E+18  5.728838E+07  1.099580E+09
  10430  7.922323454158E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439310E+27  3.436549E+18  5.728814E+07  1.099580E+09
  10431  7.922750828572E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439308E+27  3.436550E+18  5.728796E+07  1.099580E+09
  10432  7.924261238860E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439303E+27  3.436557E+18  5.728733E+07  1.099580E+09
  10433  7.925222096465E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439300E+27  3.436561E+18  5.728693E+07  1.099579E+09
  10434  7.925879579772E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439298E+27  3.436564E+18  5.728665E+07  1.099579E+09
  10435  7.926227414815E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439296E+27  3.436565E+18  5.728651E+07  1.099579E+09
  10436  7.927480088905E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439292E+27  3.436571E+18  5.728598E+07  1.099578E+09
  10437  7.928286386030E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439290E+27  3.436574E+18  5.728564E+07  1.099578E+09
  10438  7.928849504334E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439288E+27  3.436577E+18  5.728541E+07  1.099578E+09
  10439  7.929277312180E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439286E+27  3.436578E+18  5.728523E+07  1.099578E+09
  10440  7.930789559422E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439281E+27  3.436585E+18  5.728459E+07  1.099577E+09
  10441  7.931751739245E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439278E+27  3.436589E+18  5.728419E+07  1.099577E+09
  10442  7.932409887292E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439276E+27  3.436592E+18  5.728392E+07  1.099577E+09
  10443  7.932758323305E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439275E+27  3.436593E+18  5.728377E+07  1.099577E+09
  10444  7.934012895379E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439270E+27  3.436599E+18  5.728324E+07  1.099576E+09
  10445  7.934820374027E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439268E+27  3.436602E+18  5.728291E+07  1.099576E+09
  10446  7.935384289508E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439266E+27  3.436605E+18  5.728267E+07  1.099576E+09
  10447  7.935812538285E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439264E+27  3.436606E+18  5.728249E+07  1.099576E+09
  10448  7.937326651672E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439259E+27  3.436613E+18  5.728186E+07  1.099575E+09
  10449  7.938290174097E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439256E+27  3.436617E+18  5.728145E+07  1.099575E+09
  10450  7.938948997421E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439254E+27  3.436620E+18  5.728118E+07  1.099574E+09
  10451  7.939298044143E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439253E+27  3.436621E+18  5.728103E+07  1.099574E+09
  10452  7.940554545960E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439249E+27  3.436627E+18  5.728051E+07  1.099574E+09
  10453  7.941363225790E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439246E+27  3.436630E+18  5.728017E+07  1.099574E+09
  10454  7.941927951711E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439244E+27  3.436633E+18  5.727993E+07  1.099573E+09
  10455  7.942356648811E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439243E+27  3.436634E+18  5.727975E+07  1.099573E+09
  10456  7.943872660557E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439238E+27  3.436641E+18  5.727912E+07  1.099573E+09
  10457  7.944837547816E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439234E+27  3.436645E+18  5.727872E+07  1.099572E+09
  10458  7.945497057896E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439232E+27  3.436648E+18  5.727844E+07  1.099572E+09
  10459  7.945846725821E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439231E+27  3.436649E+18  5.727829E+07  1.099572E+09
  10460  7.947105192252E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439227E+27  3.436655E+18  5.727777E+07  1.099572E+09
  10461  7.947915094595E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439224E+27  3.436658E+18  5.727743E+07  1.099571E+09
  10462  7.948480644696E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439222E+27  3.436661E+18  5.727719E+07  1.099571E+09
  10463  7.948909797514E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439221E+27  3.436662E+18  5.727701E+07  1.099571E+09
  10464  7.950427738266E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439216E+27  3.436669E+18  5.727638E+07  1.099570E+09
  10465  7.951394011776E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439212E+27  3.436673E+18  5.727598E+07  1.099570E+09
  10466  7.952054219780E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439210E+27  3.436676E+18  5.727570E+07  1.099570E+09
  10467  7.952404519258E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439209E+27  3.436677E+18  5.727556E+07  1.099570E+09
  10468  7.953664984343E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439205E+27  3.436683E+18  5.727503E+07  1.099569E+09
  10469  7.954476130196E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439202E+27  3.436686E+18  5.727469E+07  1.099569E+09
  10470  7.955042518364E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439200E+27  3.436689E+18  5.727445E+07  1.099569E+09
  10471  7.955472134396E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439199E+27  3.436690E+18  5.727427E+07  1.099569E+09
  10472  7.956992035746E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439194E+27  3.436697E+18  5.727364E+07  1.099568E+09
  10473  7.957959717642E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439191E+27  3.436701E+18  5.727324E+07  1.099568E+09
  10474  7.958620635206E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439188E+27  3.436704E+18  5.727296E+07  1.099567E+09
  10475  7.958971577028E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439187E+27  3.436705E+18  5.727281E+07  1.099567E+09
  10476  7.960234076780E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439183E+27  3.436711E+18  5.727229E+07  1.099567E+09
  10477  7.961046488555E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439180E+27  3.436714E+18  5.727195E+07  1.099567E+09
  10478  7.961613729903E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439178E+27  3.436717E+18  5.727171E+07  1.099566E+09
  10479  7.962043817707E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439177E+27  3.436718E+18  5.727153E+07  1.099566E+09
  10480  7.963565716991E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439172E+27  3.436725E+18  5.727090E+07  1.099566E+09
  10481  7.964534832961E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439169E+27  3.436729E+18  5.727049E+07  1.099565E+09
  10482  7.965196473095E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439167E+27  3.436732E+18  5.727022E+07  1.099565E+09
  10483  7.965548069230E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439165E+27  3.436733E+18  5.727007E+07  1.099565E+09
  10484  7.966812642426E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439161E+27  3.436739E+18  5.726955E+07  1.099565E+09
  10485  7.967626343935E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439158E+27  3.436742E+18  5.726921E+07  1.099564E+09
  10486  7.968194453984E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439157E+27  3.436745E+18  5.726897E+07  1.099564E+09
  10487  7.968625021846E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439155E+27  3.436747E+18  5.726879E+07  1.099564E+09
  10488  7.970148954541E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439150E+27  3.436753E+18  5.726816E+07  1.099563E+09
  10489  7.971119529535E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439147E+27  3.436757E+18  5.726775E+07  1.099563E+09
  10490  7.971781905274E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439145E+27  3.436760E+18  5.726748E+07  1.099563E+09
  10491  7.972134167845E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439143E+27  3.436761E+18  5.726733E+07  1.099563E+09
  10492  7.973400854634E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439139E+27  3.436767E+18  5.726680E+07  1.099562E+09
  10493  7.974215870559E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439137E+27  3.436770E+18  5.726646E+07  1.099562E+09
  10494  7.974784866010E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439135E+27  3.436773E+18  5.726623E+07  1.099562E+09
  10495  7.975215923023E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439133E+27  3.436775E+18  5.726605E+07  1.099562E+09
  10496  7.976741925979E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439128E+27  3.436781E+18  5.726541E+07  1.099561E+09
  10497  7.977713985653E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439125E+27  3.436785E+18  5.726501E+07  1.099561E+09
  10498  7.978377110315E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439123E+27  3.436788E+18  5.726473E+07  1.099561E+09
  10499  7.978730051663E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439122E+27  3.436790E+18  5.726458E+07  1.099560E+09
  10500  7.979998892888E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439117E+27  3.436795E+18  5.726406E+07  1.099560E+09
  10501  7.980815248580E-05  0.000000E+00  0.000000E+00  6.000000E+09  6.000000E+09  5.439115E+27  3.436798E+18  5.726372E+07  1.099560E+09
